zinc_id,smiles,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank
ZINCj8000002oAIw,Cc1noc(CN(C)Cc2nnc(O)o2)c1[N+](=O)[O-],269.21700000000004,0.6118199999999998,1,9,5,1,0,,,30.71184253871794,9,5,4,5,2,1,0,0,0,0.0,10.669972497461373,6.76359089375167,25.257977800901838,15.680440007775514,33
ZINCk600000JTWJO,COC(=O)CC(=O)OCC(=O)Nc1ncc([N+](=O)[O-])s1,303.252,0.09609999999999946,1,9,6,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,10.843168465154692,6.720692378891602,28.04754934127504,15.65611566686619,34
ZINCk800000JUoEf,O=C(Nc1cncc([N+](=O)[O-])c1)C1CN(C2COC2)C1,278.26800000000003,0.2588999999999999,1,6,4,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,10.766721096093658,6.4924734540600975,31.51286515767073,15.598780140070417,35
CHEMBL1538066,CC(C)C[C@H](NC(=O)c1[nH]cnc1C(=O)N[C@@H](C)c1ccccc1)C(=O)OCc1ccccc1,462.5500000000002,3.7886000000000033,3,5,10,1,0,,,28.75775218881076,10,3,7,3,2,1,0,0,0,0.0,11.150976183018283,8.39897454797331,16.585304479114246,15.552670184466402,36
ZINCk800000PCx9Y,O=[N+]([O-])c1ccc(S(=O)(=O)NCCO[C@H]2CCOC2)o1,306.29600000000005,0.27159999999999984,1,7,7,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,10.547364891880108,6.891202121078383,22.467740093639367,15.434262986910252,37
ZINCk800000J9VdZ,CCn1cncc1COC(=O)Cc1nc([N+](=O)[O-])n[nH]1,280.2439999999999,0.21519999999999967,1,8,6,1,0,,,30.71184253871794,9,5,4,5,2,1,0,0,0,0.0,10.331502611801223,6.39405409221875,26.890839656797095,15.4265875935304,38
ZINCk700000drzz2,Cc1ncc([N+](=O)[O-])n1CC[S@](=O)Cc1ncn(C)n1,298.328,0.17711999999999972,0,8,6,1,0,,,30.27617654613509,8,6,2,6,3,1,0,0,0,0.0,10.170209811779426,6.268143663062001,26.942623729457587,15.196701495368343,39
ZINCk800000JTkS3,Cn1cc([N+](=O)[O-])c(-c2nc(COCCCO)no2)n1,283.24399999999997,0.27729999999999994,1,9,7,1,0,,,30.71184253871794,9,5,4,5,2,1,0,0,0,0.0,9.972115943212522,6.084578822646549,27.61719335030703,15.157047592088876,40
ZINCk500000dqn9m,O=c1n(CCCn2ccc([N+](=O)[O-])n2)nnn1C1CC1,279.2600000000001,-0.03030000000000066,0,9,6,1,0,,,28.064765316002067,8,5,3,5,2,1,0,0,0,0.0,10.782127351003359,6.373322958577067,34.979552228460506,15.102786842253035,41
CHEMBL1387563,Cc1ccc(-c2ccc(/C=C3\C(=O)ON=C3c3ccccc3)o2)c([N+](=O)[O-])c1,374.3520000000001,4.5077200000000035,0,6,4,1,1,ene_five_het_A(201),michael_acceptor,28.56558864465556,8,5,3,5,2,1,0,0,0,0.0,10.580960989986458,6.149486686744882,37.87369600224043,15.077117903653733,42
ZINCk800000JU8NH,N#C[C@@]1(C(=O)OCCn2cc([N+](=O)[O-])cn2)CCOC1,280.24,0.26478,0,8,5,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,10.900920458709876,6.669551147621945,29.819041986989948,15.03766035635361,43
ZINCj8000002rqQB,Cn1nccc1COC(=O)Cn1cnc([N+](=O)[O-])c1,265.229,0.26819999999999977,0,8,5,1,0,,,28.064765316002067,8,5,3,5,2,1,0,0,0,0.0,10.608403311150711,6.379635989320788,31.46531100478468,14.972493812363552,44
ZINCk7000004f2wJ,CN(Cc1nnc(O)o1)c1ncc(C#N)cc1[N+](=O)[O-],276.21200000000005,0.5864799999999997,1,9,4,1,0,,,30.71184253871794,9,5,4,5,2,1,0,0,0,0.0,9.679898116315213,5.9267858934644115,26.39342067834613,14.937884221915896,45
ZINCk800000PAn4N,COCC1(NS(=O)(=O)c2ccc([N+](=O)[O-])o2)CC(=O)C1,304.2800000000001,0.21420000000000017,1,7,6,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,9.71073755470271,6.195677832148081,22.44430162810626,14.806792484027204,46
CHEMBL1597454,CC(=O)OCCCNc1cc(Sc2ccc(C)cc2)c2nonc2c1[N+](=O)[O-],402.4320000000002,3.955720000000003,1,9,8,1,0,,,27.328880372511843,8,4,4,4,2,1,0,0,0,0.0,10.596095704434278,6.509607010949668,28.46597229244615,14.77929187145367,47
ZINCk800000FCBLz,COCCOCc1ocnc1C(=O)Nc1nnc(O)s1,300.296,0.6469999999999998,2,9,7,1,0,,,25.65051816665506,9,3,6,3,2,1,0,0,0,0.0,11.129847124076667,7.569942796377337,21.010348583877988,14.760014884721267,48
ZINCj700000JWx8s,COCC[S@](=O)CCNC(=O)c1cc([N+](=O)[O-])sn1,307.353,0.1762000000000002,1,7,8,1,0,,,32.30636850213371,9,6,3,6,3,1,0,0,0,0.0,8.895588195039544,5.7344993206585855,19.82262275149305,14.748283271813085,49
ZINCk8000004kjNc,O=c1cc(CN2CCn3nccc3C2)[nH]c2ccnn12,270.29600000000005,0.23489999999999972,1,6,2,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,11.66626198389826,7.25932798106579,29.69057665260197,14.625762556071864,50
CHEMBL1328169,Cc1cc(C)n(-c2nc(N(c3ccccc3)c3ccccc3)nc(-n3nc(C)cc3C)n2)n1,436.5230000000002,4.9464800000000055,0,8,5,1,0,,,26.277485655846327,8,5,3,5,3,1,0,0,0,0.0,10.68568004766291,6.650498026373647,27.172660561586508,14.583631449708765,51
ZINCk700000JTlds,CN1CC(=O)NC[C@H]1C(=O)OCc1ccc([N+](=O)[O-])s1,299.308,0.1297000000000006,1,7,4,1,0,,,26.753501871115127,8,4,4,4,2,1,0,0,0,0.0,10.471897794587456,6.595974861092381,25.393770574829066,14.542298813719373,52
ZINCk600000x3MYL,Cn1cc([C@H]2CC(=O)NN2Cc2ccc[n+]([O-])c2)cn1,273.296,0.03169999999999962,1,5,3,1,0,,,27.328880372511843,8,4,4,4,2,1,0,0,0,0.0,10.154432458333625,6.26269028968834,26.822208798952975,14.44804443687818,53
ZINCj8000002rHpm,O=C(Cn1ccc([N+](=O)[O-])n1)OCCn1ccnc1,265.229,0.23119999999999985,0,8,6,1,0,,,28.064765316002067,8,5,3,5,2,1,0,0,0,0.0,9.865538697840588,5.824911726016832,32.2066822066822,14.41534535238096,54
ZINCk6000004dMm9,Nc1c(Br)cnn1CC(=O)NCC(=O)c1cnccn1,339.1530000000001,0.01689999999999947,2,7,5,1,0,,,25.65051816665506,9,3,6,3,2,1,0,0,0,0.0,10.599323664205516,6.718715790624928,25.092013888888893,14.362122289817902,55
ZINCk5000009Egfg,C[C@@H](CNC(=O)CCC[N+](=O)[O-])N(C)c1nnn(C)n1,285.308,-0.7920999999999982,1,8,8,1,0,,,26.753501871115127,8,4,4,4,2,1,0,0,0,0.0,10.022947517210055,6.428951323708904,22.729474982381944,14.205586105686324,56
ZINCk800000JSzji,CCCCOC[C@H](O)CNC(=O)c1cc([N+](=O)[O-])n[nH]1,286.28799999999995,0.22529999999999972,3,6,9,1,0,,,31.82571746489658,10,4,6,4,2,1,0,0,0,0.0,8.175806045619035,5.33666162777463,17.469953851089564,14.088283900438423,57
ZINCj8000002rVjv,O=[N+]([O-])c1cnn(CN2CC[C@H](n3cncn3)C2)c1,263.261,0.2872999999999999,0,8,4,1,0,,,28.064765316002067,8,5,3,5,2,1,0,0,0,0.0,9.428522007243114,5.784997304198704,25.470311581422685,14.087582834432851,58
ZINCj800000frbcd,COc1cc(C(=O)NOCc2nn[nH]n2)cnc1Br,329.11400000000003,0.2273999999999997,2,7,5,1,0,,,25.65051816665506,9,3,6,3,2,1,0,0,0,0.0,10.10047976263614,6.614770204095165,21.352207626873447,13.987989363640867,59
ZINCk7000004fEPm,CO[C@@]1(COC(=O)Cn2cc([N+](=O)[O-])cn2)CCOC1,285.25600000000003,0.13999999999999946,0,8,6,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,9.484335294612183,5.9779699899362395,22.939377038651998,13.975221483280343,60
ZINCk8000004iGhy,COC[C@](O)(CO)CNc1ccc([N+](=O)[O-])c(C#N)c1,281.268,0.24818000000000034,3,7,7,1,0,,,28.442755298690493,9,3,6,3,2,1,0,0,0,0.0,9.141597228850031,5.466326541864224,27.900277610542524,13.966886746310148,61
ZINCk800000J9Yo7,CN(Cc1ccoc1)C(=O)c1cc(-n2cnnn2)n[nH]1,273.256,0.25059999999999977,1,7,4,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,10.779691373591893,6.669004654866343,28.100421348314608,13.960834598342089,62
ZINCk800001bPO03,CO[C@H](CCC(=O)O)CNCc1c([N+](=O)[O-])cnn1C,286.288,0.29770000000000013,2,7,9,1,0,,,29.359912564617336,9,4,5,4,2,1,0,0,0,0.0,8.819842320631938,5.650173237829658,20.090124397055085,13.95485988162829,63
ZINCk800001bPO2k,CO[C@H](C)[C@@H](CC(=O)O)NCc1c([N+](=O)[O-])cnn1C,286.288,0.2961000000000003,2,7,8,1,0,,,29.359912564617336,9,4,5,4,2,1,0,0,0,0.0,8.797939519393163,5.652334640900045,19.838156892612332,13.938432780699205,64
ZINCj700000JWwOl,COCCOCCOC(=O)c1ncc([N+](=O)[O-])n1C,273.245,0.14809999999999968,0,8,8,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,9.360315776657057,5.9859405420452,21.454678362573105,13.882206844813997,65
ZINCk500000dpM9s,Cn1cc([N+](=O)[O-])c(OCC(=O)OCCOCCO)n1,289.24399999999997,-0.7407999999999999,1,9,9,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,8.436308911570599,5.359365970575088,19.80932820602459,13.85097100167812,66
ZINCk6000004dcEJ,C[C@H](NCCOCCS(C)(=O)=O)c1n[nH]cc1[N+](=O)[O-],306.34400000000005,0.02970000000000056,2,7,9,1,0,,,29.359912564617336,9,4,5,4,2,1,0,0,0,0.0,8.67064526635017,5.4533068642510685,21.146849854476972,13.842962090916961,67
ZINCk800000JUhbm,O=C1NCCN2CCN(c3cccc([N+](=O)[O-])c3)C[C@H]12,276.29600000000005,0.2151999999999996,1,5,2,1,0,,,26.753501871115127,8,4,4,4,2,1,0,0,0,0.0,9.48684014298778,5.607234805137328,30.790711346266903,13.803505575019617,68
ZINCk8000004jKsj,N#CCN1CCN(C(=O)c2cnc3c[nH]nc3c2)CC1,270.29600000000005,0.23927999999999955,1,5,2,1,0,,,23.003440943939186,8,3,5,3,2,1,0,0,0,0.0,10.64766235685107,6.966161154575516,22.581738437001604,13.736607003623098,69
ZINCk7000004f2jz,CN(Cc1cnsn1)Cc1nc(O)c2cnn(C)c2n1,291.34000000000003,0.5524,1,9,4,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,10.47279481798996,6.698714076936628,23.98736867674744,13.730662181640641,70
ZINCj6000002laIu,CN(CCn1cnnc1)Cc1cn(C)nc1[N+](=O)[O-],265.277,0.0517999999999994,0,8,6,1,0,,,28.064765316002067,8,5,3,5,2,1,0,0,0,0.0,8.92507496722385,5.510363858136589,23.467824310520943,13.709997554418402,71
ZINCk800000Emqon,CC(=O)C(=O)N1CCN(c2ccc([N+](=O)[O-])nc2)CC1,278.2680000000001,0.2273999999999996,0,6,3,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,9.10569821416006,5.5753765266736615,24.824613555291318,13.69124367294125,72
ZINCk600001bOrCw,CC[C@@H](O)C(=O)NC[C@H](C)Nc1ncc([N+](=O)[O-])cn1,283.28800000000007,0.0722999999999992,3,7,7,1,0,,,28.442755298690493,9,3,6,3,2,1,0,0,0,0.0,8.767281701637874,5.320430361464332,24.896580940988834,13.68615010090103,73
ZINCk700000Bn9xQ,O=[N+]([O-])c1ccn(CCN2CCOCC3(COC3)C2)n1,282.29999999999995,0.1400999999999999,0,7,4,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,9.073809047138148,5.616226168685967,23.60768175582991,13.667326797674818,74
ZINCk800000PzEYm,Cn1ncc(-c2cn(Cc3ccns3)nn2)c1C(N)=O,289.32400000000007,0.2822999999999999,1,8,4,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,10.297345762644524,6.408550425299789,26.18947368421053,13.599075390131562,75
ZINCk8000004i6V5,CN(Cc1cnccn1)C(=O)c1cccnc1C(N)=O,271.28,0.24270000000000025,1,5,4,1,0,,,23.003440943939186,8,3,5,3,2,1,0,0,0,0.0,10.45841324438331,6.851876135716879,22.08082161196695,13.594670169272277,76
ZINCk600000JSgPv,Cc1ocnc1C(=O)COC(=O)COCc1nc[nH]n1,280.23999999999995,0.043819999999999804,1,8,7,1,0,,,23.003440943939186,8,3,5,3,2,1,0,0,0,0.0,10.44456597265373,6.8367982929008715,22.11418824001605,13.584284715475095,77
ZINCk500000gecR1,COC[C@H]1CN(C(=O)c2ncc([N+](=O)[O-])n2C)CCO1,284.27200000000005,-0.18430000000000013,0,7,4,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,8.876814156940258,5.6982197154382215,20.075222281104647,13.519580630026395,78
ZINCk800000y7UEr,Cc1nnc2cnc(C(=O)NCCc3nncs3)cn12,289.324,0.25671999999999967,1,8,4,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,10.175740991423885,6.256528168227331,27.23843416370107,13.507871811716083,79
ZINCj800000JWee0,CN(CCOCCN)CC(=O)c1ccc([N+](=O)[O-])o1,271.273,0.2776000000000002,1,7,9,1,0,,,30.094957272000688,9,5,4,5,2,1,0,0,0,0.0,7.978472907682602,5.047629938244989,19.025239338555266,13.507593998762124,80
ZINCk6000004dY4h,O=C(O)[C@H](O)CNS(=O)(=O)c1cc(Br)cc([N+](=O)[O-])c1,369.1490000000001,0.0811,3,6,6,1,0,,,28.442755298690493,9,3,6,3,2,1,0,0,0,0.0,8.525449867487389,5.022140483765904,28.190104166666668,13.504776225288165,81
ZINCi700000136U0,Cn1cc(C(=O)CSc2nnc3nc[nH]n23)cn1,263.286,0.16089999999999988,1,8,4,1,0,,,23.50426427259268,8,3,5,3,2,1,0,0,0,0.0,10.14108938344641,6.294037103191882,26.08450704225353,13.481883105732978,82
CHEMBL1325640,CN(C)c1ccc(-n2cccc2/C=C/[N+](=O)[O-])cc1,257.293,2.790700000000001,0,4,4,1,1,anil_di_alk_A(478),,24.681803149795975,7,4,3,4,2,1,0,0,0,0.0,9.74765921564655,5.6380146380581415,35.95820591233435,13.481195199183906,83
ZINCj5000002b0rU,COC(=O)CN(CC#N)CCn1ccc([N+](=O)[O-])n1,267.245,-0.21012000000000053,0,8,7,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,8.812532164891213,5.616226168685967,20.452399347583487,13.471369135989613,84
ZINCk800000BmxSQ,CNCCCc1cn(CCn2cc([N+](=O)[O-])cn2)nn1,279.304,0.23499999999999943,1,8,8,1,0,,,27.328880372511843,8,4,4,4,2,1,0,0,0,0.0,8.836485743703069,5.214711517109782,28.927519151443725,13.45958440090526,85
CHEMBL2003819,CN(C)S(=O)(=O)c1ccc(-c2csc(N/N=C/c3ccc(O)cc3)n2)cc1,402.5010000000001,3.2120000000000015,2,7,6,1,1,hzone_phenol_B(215),,23.958631846148258,8,3,5,3,2,1,0,0,0,0.0,9.952750745288762,6.414560357243819,22.195517635041753,13.454221020503635,86
ZINCk600000Gghn9,O=CNCC(=O)N1CCOc2cc([N+](=O)[O-])ccc2C1,279.25200000000007,0.06179999999999941,1,5,4,1,0,,,26.753501871115127,8,4,4,4,2,1,0,0,0,0.0,9.006263650717804,5.451347181604184,25.88877602844083,13.443073205817136,87
ZINCf5000000azNl,c1nc(-c2n[nH]c(-c3cnc[nH]3)n2)n[nH]1,202.181,-0.02010000000000034,3,5,2,1,0,,,26.565042539650463,9,3,6,3,2,1,0,0,0,0.0,9.066078216351697,5.259051137457836,32.836211407639986,13.440819297176388,88
ZINCk600000PAyux,COC[C@H](C)C(=O)NCCC(=O)Nc1ccc[n+]([O-])c1,281.312,0.0473000000000004,2,4,7,1,0,,,25.976950398411248,8,3,5,3,2,1,0,0,0,0.0,9.14351803807713,5.473339311140565,27.75436484045756,13.351876128160658,89
ZINCk600000PAmkg,COCC1(N(C)C)CN(Cc2ncc([N+](=O)[O-])n2C)C1,283.33200000000005,0.09070000000000067,0,7,6,1,0,,,27.447880049284816,8,5,3,5,2,1,0,0,0,0.0,8.613136997388215,5.6982197154382215,17.63356596098614,13.321822760362368,90
ZINCk6000004cvz7,COC(=O)NCCC(=O)OCCn1ccc([N+](=O)[O-])n1,286.244,0.08059999999999978,1,8,7,1,0,,,26.753501871115127,8,4,4,4,2,1,0,0,0,0.0,8.80956751216883,5.47671232171176,22.504982370075126,13.295551101905403,91
