stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
9,CHEMBL2431120,COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.725420185461091,14.024965266782358,5,420.51300000000026,3.859600000000003,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.855475927207635,9.440456824973714,20.14153511159501,16.528540327890838,18,16,3,1.5349310932278457,1.2078979988838985,10.12277066815208,10.089579437496395,28,1,0,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CC4)nc4ccccc34)CC2)cc1,11,11,11
10,CHEMBL1446377,COc1cc2nc(C3CCC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.7145927333621065,13.815631913975963,5,434.54000000000025,4.249700000000003,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.826508611735369,9.440456824973714,20.000000000000018,16.506814841286644,19,16,2,1.5822093500125345,1.238750770955828,10.12277066815208,10.306796561015528,28,1,0,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CCC4)nc4ccccc34)CC2)cc1,12,12,12
11,CHEMBL2431121,COc1cc2nc(C3CCCC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,17.857142857142858,19.333574592865546,0.7052539565909075,13.635079976663867,5,448.5670000000002,4.639800000000005,0,7,6,1,,,,27.54773352994046,9,5,4,5,2,1,,,,,12.826508611735369,9.440456824973714,20.000000000000018,16.506814841286644,20,16,4,1.7956978637893235,1.125753122662622,10.12277066815208,9.729193366467458,28,1,0,1,stage3_rank,c1ccc(N2CCN(c3nc(C4CCCC4)nc4ccccc34)CC2)cc1,13,13,13
13,CHEMBL3099769,COc1cccc(OC)c1-c1nc(C(=O)N[C@@H](CC(C)C)C(=O)O)cn1-c1cccc2ccccc12,17.857142857142858,19.37081096862443,0.6615324986597206,12.814420981139245,5,487.5560000000002,4.938800000000004,2,6,9,1,,,,33.39071482145173,11,5,6,5,2,1,,,,,15.010488309483351,11.374510424296822,22.063221274460616,19.60554493747545,12,16,8,1.8065563223105816,1.4212505558151185,10.35189885962957,10.15877429347044,28,0,0,1,native_supported_hotspot_score,c1ccc(-c2nccn2-c2cccc3ccccc23)cc1,14,14,14
16,ZINCk7000018Th5o,COCCNC(=O)[C@@H](C#N)C(=O)c1cc([N+](=O)[O-])sn1,14.285714285714286,15.88205815688328,0.7423854862193897,11.790609466962415,4,298.28,0.13638,1,8,7,1,,,,33.32402722009792,10,6,4,6,2,1,,,,,11.08943356309469,7.134652054713469,24.88128016651508,16.648081977345498,17,16,11,1.327767942970237,1.172971835966826,6.493394566788621,7.41148272189595,28,0,0,1,native_supported_hotspot_score,c1cnsc1,15,15,15
15,ZINCj8000018TxlL,O=c1sc(Br)nn1C[C@@H](O)Cn1cc([N+](=O)[O-])cn1,14.285714285714286,15.88205815688328,0.7722467350883296,12.264867558136086,4,350.15400000000005,0.2330999999999999,1,9,5,1,,,,30.71184253871794,9,5,4,5,2,1,,,,,12.686450282892652,7.508320554256338,40.878169449598026,17.192798346848974,14,16,10,1.1434679773902665,1.1015548227748548,6.493394566788621,5.488546594655359,28,0,0,1,native_supported_hotspot_score,O=c1scnn1CCCn1cccn1,16,16,16
17,ZINCk700000FCEau,N#CCC(=O)OCCNC(=O)c1cncc([N+](=O)[O-])c1,14.285714285714286,14.490870376529076,0.783667473041646,11.356023770148589,4,278.224,0.1764799999999998,1,7,6,1,,,,30.094957272000688,9,5,4,5,2,1,,,,,12.324447763886226,7.675308726791344,31.258637543398383,16.76707514091484,16,16,1,1.3069022396497243,0.9767640679475236,7.509116392758873,8.109070282157097,28,0,0,1,native_supported_hotspot_score,c1ccncc1,17,17,17
20,ZINCk600000cLi01,NOCCNC(=O)Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],14.285714285714286,15.18900525939404,0.7227871956401108,10.978418516000312,4,284.228,0.0520000000000007,2,7,7,1,,,,40.02566131863103,11,7,4,7,3,1,,,,,13.298176828754292,8.49773768148925,30.564050288820933,19.98004795122348,11,16,13,1.7129294498704193,1.0861746617903174,9.038073356639677,8.850528654894582,28,0,1,0,hotspot_breadth,c1ccccc1,18,18,18
18,ZINCk6000018TfsA,COCC[C@@H](O)Cn1cc([N+](=O)[O-])cc([N+](=O)[O-])c1=O,14.285714285714286,15.88205815688328,0.7089082081359358,11.258921389506847,4,287.22800000000007,0.0620999999999998,1,8,7,1,,,,37.55985641835179,10,7,3,7,3,1,,,,,9.867519851627652,6.342818602897888,22.20911360799002,16.790603993308686,15,16,8,1.5173468401653587,1.323330586830702,6.493394566788621,6.662976470433398,28,0,1,0,hotspot_breadth,O=c1cccc[nH]1,19,19,19
19,CHEMBL1490404,Cn1cc([N+](=O)[O-])c(C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)n1,14.285714285714286,15.924846448928484,0.6951092917516571,11.06950873636857,4,363.786,3.357500000000001,1,7,4,1,,,,34.59562803357751,10,6,4,6,2,1,,,,,11.865448985651204,7.234234234458693,32.97610248829762,17.54799374763278,13,16,6,1.7641791614621682,1.228057447607133,9.866748856639653,9.665292441445947,28,0,1,0,hotspot_breadth,O=C(Nc1nc(-c2ccccc2)cs1)c1cc[nH]n1,20,20,20
